id,iata_code,name,latitude_deg,longitude_deg,continent,iso_country,iso_region
5005,JAL,El Lencero Airport,19.47509956,-96.79750061,NA,MX,MX-VER
5006,AZP,Atizapan de Zaragoza Airport,19.5748,-99.288803,NA,MX,MX-MEX
5007,LZC,Lázaro Cárdenas Airport,18.00169945,-102.2210007,NA,MX,MX-MIC
5008,LMM,Valle del Fuerte International Airport,25.68519974,-109.0810013,NA,MX,MX-SIN
5009,BJX,Del Bajío International Airport,20.9935,-101.481003,NA,MX,MX-GUA
5010,LAP,Manuel Márquez de León International Airport,24.0727005,-110.3619995,NA,MX,MX-BCS
5011,LTO,Loreto International Airport,25.98920059,-111.3479996,NA,MX,MX-BCS
5012,MAM,General Servando Canales International Airport,25.76989937,-97.52529907,NA,MX,MX-TAM
5013,MID,Licenciado Manuel Crescencio Rejon Int Airport,20.93700027,-89.65769959,NA,MX,MX-YUC
5014,MUG,Mulege Airport,26.905347,-111.970725,NA,MX,MX-BCS
5015,MXL,General Rodolfo Sánchez Taboada International Airport,32.6306,-115.241997,NA,MX,MX-BCN
5016,MLM,General Francisco J. Mujica International Airport,19.84989929,-101.0250015,NA,MX,MX-MIC
5017,MTT,Minatitlán/Coatzacoalcos National Airport,18.10339928,-94.58070374,NA,MX,MX-VER
5018,LOV,Monclova International Airport,26.9557,-101.470001,NA,MX,MX-COA
5019,MEX,Licenciado Benito Juarez International Airport,19.4363,-99.072098,NA,MX,MX-DIF
5020,MTY,General Mariano Escobedo International Airport,25.7784996,-100.1070023,NA,MX,MX-NLE
5021,MZT,General Rafael Buelna International Airport,23.16139984,-106.2659988,NA,MX,MX-SIN
5022,NOG,Nogales International Airport,31.225756,-110.976934,NA,MX,MX-SON
5023,NLD,Quetzalcóatl International Airport,27.44389915,-99.57050323,NA,MX,MX-TAM
5024,OAX,Xoxocotlán International Airport,16.99990082,-96.72660065,NA,MX,MX-OAX
5025,PAZ,El Tajín National Airport,20.60269928,-97.46080017,NA,MX,MX-VER
5026,PBC,Hermanos Serdán International Airport,19.15810013,-98.37139893,NA,MX,MX-PUE
5027,PDS,Piedras Negras International Airport,28.627399,-100.535004,NA,MX,MX-COA
5028,PCO,Punta Colorada Airport,23.575011,-109.535826,NA,MX,MX-BCS
5029,UPN,Licenciado y General Ignacio Lopez Rayon Airport,19.39669991,-102.0390015,NA,MX,MX-MIC
5030,PQM,Palenque International Airport,17.533153,-92.015484,NA,MX,MX-CHP
5031,PVR,Licenciado Gustavo Díaz Ordaz International Airport,20.68009949,-105.2539978,NA,MX,MX-JAL
5032,PXM,Puerto Escondido International Airport,15.8769,-97.089103,NA,MX,MX-OAX
5033,QRO,Querétaro Intercontinental Airport,20.6173,-100.185997,NA,MX,MX-QUE
5034,REX,General Lucio Blanco International Airport,26.0089,-98.2285,NA,MX,MX-TAM
5035,SZT,San Cristobal de las Casas Airport,16.69029999,-92.53009796,NA,MX,MX-CHP
5036,SJD,Los Cabos International Airport,23.15180016,-109.7210007,NA,MX,MX-BCS
5037,SFH,San Felipe International Airport,30.93020058,-114.8089981,NA,MX,MX-BCN
5038,NLU,Felipe Angeles International Airport,19.745782,-99.01454,NA,MX,MX-MEX
5039,SLP,Ponciano Arriaga International Airport,22.25429916,-100.9309998,NA,MX,MX-SLP
5040,TRC,Francisco Sarabia International Airport,25.56830025,-103.4110031,NA,MX,MX-COA
5041,TGZ,Angel Albino Corzo International Airport,16.56360054,-93.02249908,NA,MX,MX-CHP
5042,TIJ,General Abelardo L. Rodríguez International Airport,32.54109955,-116.9700012,NA,MX,MX-BCN
5043,TAM,General Francisco Javier Mina International Airport,22.29640007,-97.86589813,NA,MX,MX-TAM
5044,TSL,Tamuin Airport,22.0383,-98.806502,NA,MX,MX-SLP
5045,TLC,Licenciado Adolfo Lopez Mateos International Airport,19.33709908,-99.56600189,NA,MX,MX-MEX
5046,TAP,Tapachula International Airport,14.79430008,-92.37000275,NA,MX,MX-CHP
5047,CUN,Cancún International Airport,21.03650093,-86.87709808,NA,MX,MX-ROO
5048,MMV,Mal Airport,-1.394444,144.171111,OC,PG,PG-ESW
5049,VSA,Carlos Rovirosa Pérez International Airport,17.99699974,-92.81739807,NA,MX,MX-TAB
5050,VER,General Heriberto Jara International Airport,19.14590073,-96.18730164,NA,MX,MX-VER
5051,ZCL,General Leobardo C. Ruiz International Airport,22.89710045,-102.6869965,NA,MX,MX-ZAC
5052,ZIH,Ixtapa Zihuatanejo International Airport,17.60160065,-101.4609985,NA,MX,MX-GRO
5053,ZMM,Zamora Airport,20.045,-102.276001,NA,MX,MX-MIC
5054,ZLO,Playa De Oro International Airport,19.14480019,-104.5589981,NA,MX,MX-COL
5055,MXW,Mandalgobi Airport,45.73809814,106.2689972,AS,MN,MN-059
5056,BEF,Bluefields Airport,11.99100018,-83.77410126,NA,NI,NI-AS
5057,BZA,San Pedro Airport,14.031524,-84.624311,NA,NI,NI-AN
5058,ECI,Costa Esmeralda Airport,11.427542,-86.033361,NA,NI,NI-RI
5059,RNI,Corn Island,12.16289997,-83.063797,NA,NI,NI-AS
5060,MGA,Augusto C. Sandino (Managua) International Airport,12.14150047,-86.16819763,NA,NI,NI-MN
5061,NVG,Nueva Guinea Airport,11.66666698,-84.44999695,NA,NI,NI-AS
5062,MNP,Maron Island Airport,-1.5504,145.0168,OC,PG,PG-MRL
5063,PUZ,Puerto Cabezas Airport,14.0472002,-83.38670349,NA,NI,NI-AN
5064,RFS,Rosita Airport,13.88969994,-84.4088974,NA,NI,NI-AN
5065,NCR,San Carlos,11.13339996,-84.76999664,NA,NI,NI-SJ
5066,SIU,Siuna,13.72722244,-84.77777863,NA,NI,NI-AN
5067,WSP,Waspam Airport,14.73919964,-83.9693985,NA,NI,NI-AN
5068,MOH,Maleo Airport,-2.203333,121.660278,AS,ID,ID-ST
5069,PDM,Capt Justiniano Montenegro Airport,7.556879997,-80.02330017,NA,PA,PA-7
5070,BOC,Bocas Del Toro International Airport,9.340849876,-82.25080109,NA,PA,PA-1
5071,CTD,Alonso Valderrama Airport,7.987840176,-80.40969849,NA,PA,PA-6
5072,CHX,Cap Manuel Niño International Airport,9.458962,-82.515062,NA,PA,PA-1
5073,DAV,Enrique Malek International Airport,8.390999794,-82.43499756,NA,PA,PA-4
5074,ONX,Enrique Adolfo Jimenez Airport,9.356639862,-79.86740112,NA,PA,PA-3
5075,MPG,Makini Airport,-6.532222222,147.6511667,OC,PG,PG-MPL
5076,BLB,Panamá Pacífico International Airport,8.91479,-79.599602,NA,PA,PA-10
5077,MPI,Mamitupo Airport,9.1851,-77.9841,NA,PA,PA-KY
5078,JQE,Jaqué Airport,7.517779827,-78.15720367,NA,PA,PA-5
5079,PLP,Captain Ramon Xatruch Airport,8.40667,-78.141701,NA,PA,PA-5
5080,PAC,Marcos A. Gelabert International Airport,8.973340034,-79.55560303,NA,PA,PA-8
5081,PUE,Puerto Obaldia Airport,8.667,-77.418,NA,PA,PA-KY
5082,RIH,Scarlett Martinez International Airport,8.375880241,-80.12789917,NA,PA,PA-2
5083,SYP,Ruben Cantu Airport,8.085599899,-80.94529724,NA,PA,PA-9
5084,PTY,Tocumen International Airport,9.071359634,-79.38349915,NA,PA,PA-8
5085,MPU,Mapua(Mabua) Airport,-2.811388889,151.9911111,OC,PG,PG-NIK
5086,PVE,El Porvenir Airport,9.558,-78.947,NA,PA,PA-KY
5087,NBL,San Blas Airport,9.44960022,-78.97949982,NA,PA,PA-KY
5088,MPX,Miyanmin Airport,-4.903055556,141.6208333,OC,PG,PG-SAN
5089,MQO,Malam Airport,-8.709166667,142.6497222,OC,PG,PG-WPD
5090,FON,Arenal Airport,10.478,-84.634499,NA,CR,CR-A
5091,TTQ,Aerotortuguero Airport,10.42,-83.6095,NA,CR,CR-L
5092,BAI,Buenos Aires Airport,9.163949,-83.330171,NA,CR,CR-P
5093,BCL,Barra del Colorado Airport,10.76869965,-83.58560181,NA,CR,CR-L
5094,OTR,Coto 47 Airport,8.601559639,-82.96859741,NA,CR,CR-P
5095,JAP,Chacarita Airport,9.981410027,-84.77269745,NA,CR,CR-P
5096,PLD,Playa Samara/Carrillo Airport,9.870510101,-85.48139954,NA,CR,CR-G
5097,DRK,Drake Bay Airport,8.71889019,-83.64170074,NA,CR,CR-P
5098,FMG,Flamingo Airport,10.41860008,-85.78269958,NA,CR,CR-G
5099,GLF,Golfito Airport,8.654009819,-83.18219757,NA,CR,CR-P
5100,GPL,Guapiles Airport,10.21720028,-83.79699707,NA,CR,CR-L
5101,PBP,Islita Airport,9.856109619,-85.3707962,NA,CR,CR-G
5102,LIR,Daniel Oduber Quiros International Airport,10.5933,-85.544403,NA,CR,CR-G
5103,LSL,Los Chiles Airport,11.03530025,-84.70610046,NA,CR,CR-A
5104,LIO,Limon International Airport,9.957960129,-83.02200317,NA,CR,CR-L
5105,CSC,Mojica Airport,10.4307003,-85.17459869,NA,CR,CR-G
5106,NCT,Guanacaste Airport,10.13939953,-85.44580078,NA,CR,CR-G
5107,NOB,Nosara Airport,9.976490021,-85.65299988,NA,CR,CR-G
5108,SJO,Juan Santamaria International Airport,9.993860245,-84.20880127,NA,CR,CR-A
5109,PJM,Puerto Jimenez Airport,8.533329964,-83.30000305,NA,CR,CR-P
5110,PMZ,Palmar Sur Airport,8.951029778,-83.46859741,NA,CR,CR-P
5111,SYQ,Tobias Bolanos International Airport,9.957050323,-84.13980103,NA,CR,CR-SJ
5112,XQP,Quepos Managua Airport,9.443160057,-84.12979889,NA,CR,CR-P
5113,RFR,Rio Frio / Progreso Airport,10.32740021,-83.88760376,NA,CR,CR-H
5114,IPZ,San Isidro del General Airport,9.35262,-83.713097,NA,CR,CR-SJ
5115,TOO,San Vito De Java Airport,8.826109886,-82.95890045,NA,CR,CR-P
5116,MRT,Moroak Airport,-14.818133,133.700594,OC,AU,AU-NT
5117,TNO,Tamarindo Airport,10.3135004,-85.81549835,NA,CR,CR-G
5118,TMU,Tambor Airport,9.73852,-85.013802,NA,CR,CR-P
5119,UPL,Upala Airport,10.8922,-85.016197,NA,CR,CR-A
5120,MSB,Marigot Seaplane Base,18.0696,-63.087,NA,MF,MF-U-A
5121,SAL,Monseñor Óscar Arnulfo Romero International Airport,13.4409,-89.055702,NA,SV,SV-PA
5122,CYA,Les Cayes Airport,18.27109909,-73.78829956,NA,HT,HT-SD
5123,CAP,Cap Haitien International Airport,19.733,-72.194702,NA,HT,HT-ND
5124,MTX,Metro Field,64.80680084,-147.7619934,NA,US,US-AK
5125,JAK,Jacmel Airport,18.24110031,-72.51850128,NA,HT,HT-SE
5126,JEE,Jérémie Airport,18.66309929,-74.17030334,NA,HT,HT-GA
5127,PAP,Toussaint Louverture International Airport,18.57999992,-72.29250336,NA,HT,HT-OU
5128,PAX,Port-de-Paix Airport,19.93359947,-72.84860229,NA,HT,HT-NO
5129,MTU,Montepuez Airport,-13.1218996,39.05279922,AF,MZ,MZ-P
5130,BCA,Gustavo Rizo Airport,20.36529922,-74.5062027,NA,CU,CU-14
5131,BWW,Las Brujas Airport,22.62129974,-79.14720154,NA,CU,CU-07
5132,BYM,Carlos Manuel de Cespedes Airport,20.39640045,-76.62139893,NA,CU,CU-12
5133,AVI,Maximo Gomez Airport,22.02709961,-78.78959656,NA,CU,CU-08
5134,CCC,Jardines Del Rey Airport,22.46100044,-78.32839966,NA,CU,CU-08
5135,CFG,Jaime Gonzalez Airport,22.14999962,-80.41419983,NA,CU,CU-06
5136,CYO,Vilo Acuña International Airport,21.61650085,-81.54599762,NA,CU,CU-99
5137,CMW,Ignacio Agramonte International Airport,21.42029953,-77.84750366,NA,CU,CU-09
5138,SCU,Antonio Maceo International Airport,19.96980095,-75.83540344,NA,CU,CU-13
5139,NBW,Leeward Point Field,19.90649986,-75.20709991,NA,CU,CU-14
5140,GAO,Mariana Grajales Airport,20.08530045,-75.15830231,NA,CU,CU-14
5141,HAV,José Martí International Airport,22.98920059,-82.40910339,NA,CU,CU-03
5142,HOG,Frank Pais International Airport,20.78560066,-76.31510162,NA,CU,CU-11
5143,VRO,Kawama Airport,23.124001,-81.301598,NA,CU,CU-04
5144,LCL,La Coloma Airport,22.33609962,-83.64189911,NA,CU,CU-01
5145,UMA,Punta de Maisi Airport,20.25060081,-74.15049744,NA,CU,CU-14
5146,MJG,Mayajigua Airport,22.23080063,-79.06220245,NA,CU,CU-07
5147,MOA,Orestes Acosta Airport,20.65390015,-74.92220306,NA,CU,CU-11
5148,MZO,Sierra Maestra Airport,20.28809929,-77.08920288,NA,CU,CU-12
5149,QSN,San Nicolas De Bari Airport,22.7561,-81.920898,NA,CU,CU-16
5150,ICR,Nicaro Airport,20.68860054,-75.53150177,NA,CU,CU-11
5151,GER,Rafael Cabrera Airport,21.83469963,-82.78379822,NA,CU,CU-99
5152,UPB,Playa Baracoa Airport,23.03280067,-82.57939911,NA,CU,CU-15
5153,SNU,Abel Santamaria Airport,22.49220085,-79.94360352,NA,CU,CU-05
5154,SNJ,San Julian Air Base,22.09530067,-84.15200043,NA,CU,CU-01
5155,SZJ,Siguanea Airport,21.64249992,-82.95510101,NA,CU,CU-99
5156,USS,Sancti Spiritus Airport,21.9704,-79.442703,NA,CU,CU-07
5157,TND,Alberto Delgado Airport,21.78829956,-79.99720001,NA,CU,CU-07
5158,VRA,Juan Gualberto Gomez International Airport,23.03440094,-81.43530273,NA,CU,CU-04
5159,VTU,Hermanos Ameijeiras Airport,20.98760033,-76.93579865,NA,CU,CU-10
5160,MVI,Manetai Airport,-6.12,155.39,OC,PG,PG-NSB
5161,CYB,Gerrard Smith International Airport,19.68700027,-79.88279724,NA,KY,KY-U-A
5162,LYB,Edward Bodden Airfield,19.660161,-80.088826,NA,KY,KY-U-A
5163,GCM,Owen Roberts International Airport,19.2928009,-81.35769653,NA,KY,KY-U-A
5164,MWR,Motswari Airport,-24.1903,31.3864,AF,ZA,ZA-MP
5165,AJS,Punta Abreojos Airport,26.7272,-113.558998,NA,MX,MX-BCS
5166,AZG,Pablo L. Sidar Airport,19.093399,-102.393997,NA,MX,MX-MIC
5167,PCM,Playa del Carmen Airport,20.62249947,-87.0821991,NA,MX,MX-ROO
5168,PCV,Punta Chivato Airport,27.069201,-111.961998,NA,MX,MX-BCS
5169,SCX,Salina Cruz Naval Air Station,16.21260071,-95.20159912,NA,MX,MX-OAX
5170,SGM,San Ignacio Airport,27.2966,-112.938004,NA,MX,MX-BCS
5171,TUY,Tulum Naval Air Station,20.227301,-87.438203,NA,MX,MX-ROO
5172,UAC,San Luis Río Colorado Airport,32.445301,-114.797997,NA,MX,MX-SON
5173,XAL,Álamos Airport,27.035701,-108.947998,NA,MX,MX-SON
5174,MXC,Monticello Airport,37.93243,-109.341225,NA,US,US-UT
5175,MXK,Mindik Airport,-6.471666667,147.4411389,OC,PG,PG-MPL
5176,MXR,Moussoro Airport,13.645663,16.501386,AF,TD,TD-KA
5177,GTB,Genting Airport,2.116667032,111.6999969,AS,MY,MY-13
5178,GTK,Sungai Tekai Airport,2.64118,102.89297,AS,MY,MY-01
5179,LBP,Long Banga Airport,3.202,115.4018,AS,MY,MY-13
5180,LLM,Long Lama Airport,3.766669989,114.4666672,AS,MY,MY-13
5181,MZS,Mostyn Airport,4.616666794,118.1500015,AS,MY,MY-12
5182,SPT,Sipitang Airport,5.083333015,115.5500031,AS,MY,MY-12
5183,MAY,Clarence A. Bain Airport,24.28770065,-77.68460083,NA,BS,BS-SA
5184,ASD,Andros Town Airport,24.69790077,-77.79560089,NA,BS,BS-NS
5185,TZN,Congo Town Airport,24.158701,-77.589798,NA,BS,BS-SA
5186,MHH,Leonard M Thompson International Airport,26.5114,-77.083503,NA,BS,BS-CO
5187,SAQ,San Andros Airport,25.05380058,-78.0490036,NA,BS,BS-NS
5188,AXP,Spring Point Airport,22.44179916,-73.97090149,NA,BS,BS-AK
5189,TCB,Treasure Cay Airport,26.74530029,-77.39129639,NA,BS,BS-CO
5190,WKR,Abaco I Walker C Airport,27.259656,-78.400455,NA,BS,BS-NO
5191,CCZ,Chub Cay Airport,25.41710091,-77.88089752,NA,BS,BS-NS
5192,GHC,Great Harbour Cay Airport,25.7383,-77.840103,NA,BS,BS-BY
5193,BIM,South Bimini Airport,25.69989967,-79.26470184,NA,BS,BS-BI
5194,ATC,Arthur's Town Airport,24.6294,-75.673797,NA,BS,BS-CI
5195,TBI,New Bight Airport,24.3153,-75.452301,NA,BS,BS-CI
5196,CXY,Cat Cay Airport,25.554555,-79.275151,NA,BS,BS-BI
5197,CRI,Colonel Hill Airport,22.7456,-74.182404,NA,BS,BS-CK
5198,PWN,Pitts Town Airport,22.8297,-74.3461,NA,BS,BS-CK
5199,GGT,Exuma International Airport,23.56259918,-75.87799835,NA,BS,BS-EX
5200,ELH,North Eleuthera Airport,25.47489929,-76.6835022,NA,BS,BS-HI
5201,GHB,Governor's Harbour Airport,25.2847,-76.331001,NA,BS,BS-CE
5202,NMC,Normans Cay Airport,24.59429932,-76.82019806,NA,BS,BS-EX
5203,RSD,Rock Sound Airport,24.89507873,-76.17688179,NA,BS,BS-SE
5204,TYM,Staniel Cay Airport,24.16909981,-76.43910217,NA,BS,BS-EX
5205,FPO,Grand Bahama International Airport,26.55870056,-78.69560242,NA,BS,BS-FP
5206,GBI,Auxiliary Airfield,26.63190079,-78.35919952,NA,BS,BS-EG
5207,WTD,West End Airport,26.685301,-78.974998,NA,BS,BS-WG
5208,IGA,Inagua Airport,20.97500038,-73.66690063,NA,BS,BS-IN
5209,MYK,May Creek Airport,61.33570099,-142.6869965,NA,US,US-AK
5210,LGI,Deadman's Cay Airport,23.17900085,-75.09359741,NA,BS,BS-LI
5211,SML,Stella Maris Airport,23.582317,-75.268621,NA,BS,BS-LI
5212,MYG,Mayaguana Airport,22.379499,-73.013494,NA,BS,BS-MG
5213,NAS,Lynden Pindling International Airport,25.039,-77.466202,NA,BS,BS-NP
5214,PID,Nassau Paradise Island Airport,25.078138,-77.298689,NA,BS,BS-NP
5215,DCT,Duncan Town Airport,22.18180084,-75.72949982,NA,BS,BS-RI
5216,RCY,Rum Cay Airport,23.68440056,-74.8361969,NA,BS,BS-RC
5217,MYS,Moyale Airport,3.5623,39.0433,AF,ET,ET-OR
5218,ZSA,San Salvador Airport,24.063299,-74.524002,NA,BS,BS-SS
5219,MYX,Menyamya Airport,-7.211666667,146.0193611,OC,PG,PG-MPL
5220,CEL,Cape Eleuthera Airport,24.7861,-76.2962,NA,BS,BS-SE
5221,MFW,Magaruque Airport,-21.9672451,35.42472839,AF,MZ,MZ-I
5222,NTC,Paradise Island Airport,-21.61499977,35.33800125,AF,MZ,MZ-I
5223,IBO,Ibo Airport,-12.350174,40.602297,AF,MZ,MZ-P
5224,TGS,Chokwé Airport,-24.52059937,32.96530151,AF,MZ,MZ-G
5225,BZE,Philip S. W. Goldson International Airport,17.53910065,-88.30819702,NA,BZ,BZ-BZ
5226,MZE,Manatee Airport,17.27846,-89.0238,NA,BZ,BZ-CY
5227,CYD,San Ignacio Town (Maya Flats) Airstrip,17.104872,-89.101129,NA,BZ,BZ-CY
5228,MPE,Griswold Airport,41.271198,-72.549698,NA,US,US-CT
5229,IMI,Ine Airport,7.005553,171.656959,OC,MH,MH-ARN
5230,BQI,Bagani Airport,-18.11809921,21.62439919,AF,NA,NA-KE
5231,NBS,Changbaishan Airport,42.066944,127.602222,AS,CN,CN-22
5232,AIT,Aitutaki Airport,-18.83090019,-159.7640076,OC,CK,CK-U-A
5233,AIU,Enua Airport,-19.96780014,-158.1190033,OC,CK,CK-U-A
5234,MGS,Mangaia Island Airport,-21.89598656,-157.906662,OC,CK,CK-U-A
5235,MHX,Manihiki Island Airport,-10.3767004,-161.0019989,OC,CK,CK-U-A
5236,MUK,Mauke Airport,-20.13610077,-157.3450012,OC,CK,CK-U-A
5237,MOI,Mitiaro Island Airport,-19.84250069,-157.7030029,OC,CK,CK-U-A
5238,PZK,Pukapuka Island Airport,-10.9145,-165.8393,OC,CK,CK-U-A
5239,PYE,Tongareva Airport,-9.014369965,-158.0324097,OC,CK,CK-U-A
5240,RAR,Rarotonga International Airport,-21.20269966,-159.8059998,OC,CK,CK-U-A
5241,NDI,Namudi Airport,-9.47375,148.3294167,OC,PG,PG-NPP
5242,NDN,Nadunumu Airport,-9.143555556,147.68425,OC,PG,PG-CPM
5243,EPG,Browns Airport,40.86750031,-96.11000061,NA,US,US-NE
5244,AQS,Biaugunu Airport,-16.44937993,179.7401047,OC,FJ,FJ-N
5245,ICI,Cicia Airport,-17.74329948,-179.3419952,OC,FJ,FJ-E
5246,CST,Castaway Island Seaplane Base,-17.7358,177.129,OC,FJ,FJ-W
5247,NAN,Nadi International Airport,-17.7553997,177.4429932,OC,FJ,FJ-W
5248,PTF,Malolo Lailai Island Airport,-17.7779007,177.1970062,OC,FJ,FJ-W
5249,RBI,Rabi Island Airport,-16.5337,179.9757,OC,FJ,FJ-N
5250,KDV,Vunisea Airport,-19.05809975,178.1569977,OC,FJ,FJ-E
5251,MNF,Mana Island Airport,-17.67309952,177.0980072,OC,FJ,FJ-W
5252,MFJ,Moala Airport,-18.56669998,179.951004,OC,FJ,FJ-E
5253,SUV,Nausori International Airport,-18.04330063,178.5590057,OC,FJ,FJ-C
5254,LEV,Levuka Airfield,-17.71109962,178.7590027,OC,FJ,FJ-E
5255,NGI,Ngau Airport,-18.11560059,179.3399963,OC,FJ,FJ-E
5256,LUC,Laucala Island Airport,-16.74810028,-179.6670074,OC,FJ,FJ-N
5257,LKB,Lakeba Island Airport,-18.19919968,-178.8170013,OC,FJ,FJ-E
5258,LBS,Labasa Airport,-16.4666996,179.3399963,OC,FJ,FJ-N
5259,TVU,Matei Airport,-16.69059944,-179.8769989,OC,FJ,FJ-N
5260,KXF,Koro Island Airport,-17.3458004,179.4219971,OC,FJ,FJ-E
5261,RTA,Rotuma Airport,-12.48250008,177.0709991,OC,FJ,FJ-R
5262,SVU,Savusavu Airport,-16.80279922,179.3410034,OC,FJ,FJ-N
5263,BVF,Bui-Dama Airport,-16.8598,178.6232,OC,FJ,FJ-N
5264,VAU,Vatukoula Airport,-17.5,177.8419952,OC,FJ,FJ-W
5265,KAY,Wakaya Island Airport,-17.61700058,179.0169983,OC,FJ,FJ-E
5266,ONU,Ono-i-Lau Airport,-20.6589,-178.7411,OC,FJ,FJ-E
5267,YAS,Yasawa Island Airport,-16.75889969,177.5449982,OC,FJ,FJ-W
5268,EUA,Kaufana Airport,-21.37829971,-174.9579926,OC,TO,TO-01
5269,TBU,Fua'amotu International Airport,-21.24119949,-175.1499939,OC,TO,TO-04
5270,HPA,Lifuka Island Airport,-19.77700043,-174.3410034,OC,TO,TO-02
5271,NFO,Mata'aho Airport,-15.57079983,-175.6329956,OC,TO,TO-03
5272,NTT,Kuini Lavenia Airport,-15.977297,-173.791089,OC,TO,TO-03
5273,VAV,Vava'u International Airport,-18.58530045,-173.9620056,OC,TO,TO-05
5274,TTL,Turtle Island Seaplane Base,-16.966,177.368,OC,FJ,FJ-W
5275,VBV,Vanua Balavu Airport,-17.2689991,-178.9759979,OC,FJ,FJ-E
5276,VTF,Vatulele Airport,-18.51250076,177.6390076,OC,FJ,FJ-W
5277,GMO,Gombe Lawanti International Airport,10.29833333,10.89638889,AF,NG,NG-GO
5278,PHG,Port Harcourt City Airport,4.846111111,7.021388889,AF,NG,NG-RI
5279,QRW,Warri Airport,5.59611,5.81778,AF,NG,NG-DE
5280,ABF,Abaiang Airport,1.798609972,173.0410004,OC,KI,KI-G
5281,BEZ,Beru Airport,-1.354719996,176.0070038,OC,KI,KI-G
5282,FUN,Funafuti International Airport,-8.525,179.195999,OC,TV,TV-FUN
5283,KUC,Kuria Airport,0.218611002,173.4420013,OC,KI,KI-G
5284,MNK,Maiana Airport,1.003610015,173.0310059,OC,KI,KI-G
5285,MZK,Marakei Airport,2.058609962,173.2709961,OC,KI,KI-G
5286,MTK,Makin Island Airport,3.374439955,172.9920044,OC,KI,KI-G
5287,NIG,Nikunau Airport,-1.314440012,176.4100037,OC,KI,KI-G
5288,OOT,Onotoa Airport,-1.796110034,175.526001,OC,KI,KI-G
5289,TRW,Bonriki International Airport,1.38164,173.147003,OC,KI,KI-G
5290,AEA,Abemama Airport,0.490833,173.828995,OC,KI,KI-G
5291,TBF,Tabiteuea North Airport,-1.224470019,174.776001,OC,KI,KI-G
5292,TMN,Tamana Island Airport,-2.485830069,175.9700012,OC,KI,KI-G
5293,NON,Nonouti Airport,-0.63972199,174.4279938,OC,KI,KI-G
5294,AIS,Arorae Island Airport,-2.616110086,176.8029938,OC,KI,KI-G
5295,TSU,Tabiteuea South Airport,-1.474439979,175.0639954,OC,KI,KI-G
5296,BBG,Butaritari Airport,3.08583,172.811005,OC,KI,KI-G
5297,AAK,Aranuka Airport,0.185278,173.636993,OC,KI,KI-G
5298,NIK,Niokolo-Koba Airport,13.052014,-12.727162,AF,SN,SN-TC
5299,IUE,Niue International Airport,-19.07903099,-169.9255981,OC,NU,NU-U-A
5300,NKD,Sinak Airport,-3.822,137.8406,AS,ID,ID-PA
5301,NLH,Ninglang Luguhu Airport,27.5403,100.7593,AS,CN,CN-53
5302,FUT,Pointe Vele Airport,-14.31140041,-178.0659943,OC,WF,WF-U-A
5303,WLS,Hihifo Airport,-13.23830032,-176.1990051,OC,WF,WF-U-A
5304,HBB,Industrial Airpark,32.7668,-103.209,NA,US,US-NM
5305,NND,Nangade Airport,-11.073,39.68,AF,MZ,MZ-P
5306,NOM,Nomad River Airport,-6.294,142.2341667,OC,PG,PG-WPD
5307,NOO,Naoro Airport,-9.254455,147.621352,OC,PG,PG-CPM
5308,MWP,Mountain Airport,28,85.33300018,AS,NP,NP-BA
5309,NPG,Nipa Airport,-6.1454,143.4531,OC,PG,PG-SHM
5310,NRC,NASA Crows Landing Airport,37.40800095,-121.1090012,NA,US,US-CA
5311,NRY,Newry Airport,-16.0442,129.2638,OC,AU,AU-NT
5312,OFU,Ofu Village Airport,-14.1844,-169.669998,OC,AS,AS-U-A
5313,AAU,Asau Airport,-13.505132,-172.627888,OC,WS,WS-VS
5314,APW,Faleolo International Airport,-13.82999992,-172.0079956,OC,WS,WS-AA
5315,FGI,Fagali'i Airport,-13.8487,-171.740005,OC,WS,WS-TU
5316,FTI,Fitiuta Airport,-14.2172,-169.425003,OC,AS,AS-U-A
5317,MXS,Maota Airport,-13.74230003,-172.2579956,OC,WS,WS-PA
5318,PPG,Pago Pago International Airport,-14.33100033,-170.7100067,OC,AS,AS-U-A
5319,NTA,Natadola Airport,-18.0677,177.315,OC,FJ,FJ-W
5320,PPT,Faa'a International Airport,-17.553699,-149.606995,OC,PF,PF-U-A
5321,RMT,Rimatara Airport,-22.63725,-152.8059,OC,PF,PF-U-A
5322,RUR,Rurutu Airport,-22.4340992,-151.3609924,OC,PF,PF-U-A
5323,TUB,Tubuai Airport,-23.36540031,-149.5240021,OC,PF,PF-U-A
5324,RVV,Raivavae Airport,-23.8852005,-147.6620026,OC,PF,PF-U-A
5325,AAA,Anaa Airport,-17.3526001,-145.5099945,OC,PF,PF-U-A
5326,FGU,Fangatau Airport,-15.81989956,-140.8869934,OC,PF,PF-U-A
5327,TIH,Tikehau Airport,-15.1196003,-148.2310028,OC,PF,PF-U-A
5328,APK,Apataki Airport,-15.5736,-146.414993,OC,PF,PF-U-A
5329,REA,Reao Airport,-18.46590042,-136.4400024,OC,PF,PF-U-A
5330,FAV,Fakarava Airport,-16.05410004,-145.6569977,OC,PF,PF-U-A
5331,HHZ,Hikueru Atoll Airport,-17.54470062,-142.6139984,OC,PF,PF-U-A
5332,XMH,Manihi Airport,-14.4368,-146.0700073,OC,PF,PF-U-A
5333,GMR,Totegegie Airport,-23.07990074,-134.8899994,OC,PF,PF-U-A
